id,customer,article,date,price
7962,708,Pizza,2021-03-10 00:53:44,4.4
7963,597,Beer,2021-04-05 18:02:54,2.46
7964,95,Chips,2021-07-01 16:45:39,5.36
7965,122,Beer,2021-04-23 00:44:30,1.91
7966,723,Tonic,2021-08-02 10:56:04,2.96
7967,491,Popcorn,2021-04-11 08:46:27,4.64
7968,97,Tonic,2021-03-29 16:16:10,4.77
7969,846,Chips,2021-04-15 14:11:11,4.01
7970,525,Nachos,2021-06-30 10:53:37,3.5
7971,714,Whiskey,2021-09-14 18:14:13,4.12
7972,290,Beer,2021-12-30 08:17:30,5.05
7973,108,Coke,2021-10-11 14:36:23,4.53
7974,898,Burger,2021-07-27 05:10:13,0.75
7975,272,Coke,2021-09-18 02:51:33,0.79
7976,501,Fries,2021-04-02 07:42:53,2.45
7977,721,Guacamole,2021-12-14 06:12:01,1.7
7978,939,Coke,2021-12-26 02:24:21,2.16
7979,361,Beer,2021-06-02 22:10:34,3.86
7980,945,Nachos,2021-06-01 15:29:00,4.14
7981,131,Fries,2021-02-19 23:28:18,4.33
7982,71,Fries,2021-08-20 10:35:08,4.09
7983,107,Tonic,2021-09-12 03:08:00,2.44
7984,382,Gin,2021-03-22 18:21:44,1.39
7985,245,Pizza,2021-11-04 04:02:52,4.44
7986,477,Burger,2021-06-25 20:56:58,2.03
7987,891,Nachos,2021-06-29 12:28:52,2.58
7988,654,Tonic,2021-08-19 19:46:24,3.9
7989,421,Nachos,2021-05-01 23:48:53,3.79
7990,735,Pizza,2021-12-23 10:06:38,4.1
7991,162,Beer,2021-10-20 23:06:16,5.4
7992,880,Pizza,2021-07-05 01:17:18,2.85
7993,636,Gin,2021-03-29 07:38:01,4.93
7994,849,Coke,2021-01-03 05:54:09,1.1
7995,161,Nachos,2021-03-06 20:33:51,2.19
7996,589,Beer,2021-02-03 05:18:43,0.56
7997,899,Pizza,2021-10-23 14:56:18,4.8
7998,929,Nachos,2021-11-09 06:47:28,4.61
7999,410,Tonic,2021-01-31 01:00:59,4.84
8000,795,Pizza,2021-02-21 03:37:23,1.59
8001,263,Nachos,2021-06-16 06:48:31,4.87
8002,574,Pizza,2021-12-08 10:14:53,3.21
8003,708,Pizza,2021-12-16 06:59:51,4.99
8004,987,Fries,2021-01-02 12:35:17,3.43
8005,627,Coke,2021-09-30 08:01:56,1.52
8006,142,Whiskey,2021-12-02 10:52:07,3.27
8007,487,Chips,2021-07-09 01:54:47,5.37
8008,497,Popcorn,2021-11-22 13:48:49,1.32
8009,981,Gin,2021-07-08 05:34:40,3.93
8010,706,Gin,2021-11-06 21:41:00,4.47
8011,166,Chips,2021-01-07 11:32:50,2.23
8012,681,Pizza,2021-01-11 18:14:28,1.38
8013,570,Nachos,2021-10-26 17:30:45,3.73
8014,750,Burger,2021-10-20 23:50:45,2.44
8015,399,Popcorn,2021-12-30 08:39:56,5.28
8016,671,Gin,2021-04-29 07:03:50,1.84
8017,476,Tonic,2021-10-17 12:54:53,5.29
8018,527,Beer,2021-04-11 13:18:02,2.97
8019,107,Popcorn,2021-11-14 01:46:57,2.56
8020,611,Coke,2021-03-12 20:22:49,3.52
8021,463,Popcorn,2021-09-12 00:30:17,3.23
8022,63,Popcorn,2021-10-19 07:30:32,4.31
8023,648,Gin,2021-08-05 18:24:03,0.89
8024,862,Tonic,2021-01-13 04:23:03,5.48
8025,842,Burger,2021-11-09 23:35:43,3.31
8026,290,Popcorn,2021-08-16 15:13:26,4.23
8027,316,Coke,2021-01-29 21:45:16,2.65
8028,10,Beer,2021-09-04 05:49:51,1.9
8029,570,Popcorn,2021-11-22 01:03:38,1.27
8030,176,Guacamole,2021-10-02 10:44:46,1.4
8031,336,Coke,2021-11-07 19:15:05,0.67
8032,274,Pizza,2021-07-29 10:34:21,4.3
8033,557,Coke,2021-12-08 11:25:49,2.98
8034,667,Tonic,2021-08-31 01:36:16,0.7
8035,976,Nachos,2021-12-03 21:21:45,3.08
8036,112,Whiskey,2021-10-03 21:12:58,2.84
8037,398,Tonic,2021-10-14 18:49:00,1.76
8038,630,Beer,2021-01-17 04:24:10,4.8
8039,227,Pizza,2021-02-03 16:40:11,3.73
8040,729,Nachos,2021-03-08 04:44:36,3.23
8041,714,Chips,2021-03-15 18:17:13,2.14
8042,419,Fries,2021-04-01 02:50:54,5.21
8043,287,Pizza,2021-08-10 00:03:35,0.6
8044,2,Burger,2021-12-13 18:44:00,1.17
8045,534,Tonic,2021-02-13 10:05:18,1.26
8046,82,Nachos,2021-06-04 08:05:18,1.92
8047,26,Fries,2021-06-16 05:51:17,2.4
8048,507,Nachos,2021-08-12 03:35:06,1.22
8049,837,Burger,2021-11-23 12:39:54,1.08
8050,764,Chips,2021-03-18 23:23:40,0.65
8051,353,Popcorn,2021-09-02 19:15:52,3.42
8052,668,Pizza,2021-11-01 15:02:51,4.57
8053,298,Coke,2021-02-26 19:09:42,2.18
8054,662,Chips,2021-01-16 11:42:34,5.25
8055,151,Guacamole,2021-08-03 06:55:07,0.89
8056,458,Whiskey,2021-03-21 17:50:56,5.46
8057,637,Whiskey,2021-10-15 19:35:45,2.47
8058,478,Beer,2021-09-15 09:20:23,0.84
8059,741,Nachos,2021-12-18 19:33:52,2.38
8060,638,Guacamole,2021-07-06 04:04:04,4.11
8061,885,Guacamole,2021-12-15 09:33:26,4.78
8062,56,Chips,2021-07-31 07:44:38,3.91
8063,849,Nachos,2021-08-05 07:16:43,1.99
8064,290,Chips,2021-11-01 12:44:17,2.24
8065,940,Burger,2021-10-07 12:02:46,1.19
8066,53,Gin,2021-03-29 04:49:05,4.8
8067,737,Pizza,2021-03-22 02:39:45,2.7
8068,753,Whiskey,2021-04-15 15:05:34,3.09
8069,907,Gin,2021-11-25 04:39:00,5.35
8070,685,Coke,2021-06-22 19:27:51,3.16
8071,280,Tonic,2021-05-18 23:33:18,4.82
8072,620,Nachos,2021-01-23 07:05:45,3.98
8073,949,Popcorn,2021-05-13 02:30:41,3.12
8074,979,Gin,2021-10-17 03:21:25,1.86
8075,838,Popcorn,2021-04-15 13:40:48,2.03
8076,312,Nachos,2021-10-01 18:25:18,4.74
8077,216,Chips,2021-02-19 13:52:33,1.3
8078,317,Whiskey,2021-09-22 04:33:47,4.05
8079,303,Chips,2021-09-14 14:13:16,2.97
8080,537,Guacamole,2021-01-05 00:44:18,0.79
8081,40,Beer,2021-10-27 14:50:22,5.47
8082,108,Pizza,2021-05-15 21:17:53,2.29
8083,671,Burger,2021-02-11 06:59:26,1.64
8084,547,Chips,2021-10-08 15:02:55,5.04
8085,601,Popcorn,2021-06-18 18:41:15,2.33
8086,101,Beer,2021-10-31 01:26:44,1.46
8087,648,Nachos,2021-08-09 21:41:21,4.66
8088,956,Guacamole,2021-11-07 14:09:21,1.22
8089,991,Coke,2021-06-25 23:31:32,0.89
8090,606,Pizza,2021-02-26 03:10:55,4.42
8091,73,Whiskey,2021-12-27 16:05:00,0.71
8092,801,Coke,2021-03-17 20:22:18,1.89
8093,634,Burger,2021-07-01 00:53:24,4.67
8094,38,Tonic,2021-08-02 05:48:44,5.44
8095,873,Popcorn,2021-11-15 07:27:14,4.41
8096,202,Popcorn,2021-06-14 21:20:29,0.76
8097,578,Chips,2021-10-05 10:31:29,0.9
8098,34,Nachos,2021-08-23 22:38:39,1.24
8099,756,Guacamole,2021-11-07 13:17:27,1.45
8100,59,Whiskey,2021-07-27 14:41:02,5.42
8101,782,Popcorn,2021-04-10 22:25:03,1.68
8102,461,Burger,2021-12-22 23:10:50,3.33
8103,909,Fries,2021-12-04 13:33:03,2.9
8104,931,Guacamole,2021-12-26 13:09:20,4.85
8105,986,Chips,2021-04-02 00:42:31,3.53
8106,375,Popcorn,2021-10-20 00:32:36,2.12
8107,140,Nachos,2021-01-06 20:54:19,0.92
8108,42,Guacamole,2021-03-17 17:00:54,2.44
8109,479,Whiskey,2021-07-05 21:24:25,0.84
8110,626,Burger,2021-08-15 00:31:15,4.56
8111,985,Gin,2021-02-06 09:45:21,0.82
8112,12,Guacamole,2021-12-15 07:32:50,1.16
8113,199,Coke,2021-08-22 09:16:21,4.19
8114,314,Fries,2021-08-10 07:51:16,3.94
8115,299,Popcorn,2021-07-19 13:33:19,0.68
8116,546,Nachos,2021-04-10 19:37:48,0.92
8117,880,Burger,2021-10-25 13:44:45,5.44
8118,328,Nachos,2021-12-28 04:54:23,3.83
8119,441,Whiskey,2021-10-12 00:36:46,0.62
8120,739,Tonic,2021-11-06 19:22:47,1.73
8121,760,Guacamole,2021-10-19 20:28:37,3.95
8122,93,Chips,2021-02-13 02:26:50,5.05
8123,537,Popcorn,2021-12-15 14:04:53,1.31
8124,6,Beer,2021-09-30 06:46:11,2.85
8125,169,Burger,2021-09-14 19:48:12,2.6
8126,549,Fries,2021-10-20 23:45:49,3.98
8127,804,Chips,2021-11-11 22:52:38,2.69
8128,152,Popcorn,2021-01-06 18:58:37,3.99
8129,399,Burger,2021-08-30 08:30:31,4.68
8130,836,Coke,2021-09-11 18:11:36,4.46
8131,863,Tonic,2021-06-03 02:33:58,4.79
8132,454,Whiskey,2021-01-23 07:59:06,3.67
8133,274,Burger,2021-09-14 22:06:34,3.71
8134,70,Fries,2021-10-19 05:05:32,4.44
8135,160,Coke,2021-01-29 15:31:15,1.27
8136,369,Chips,2021-12-30 08:32:24,0.59
8137,603,Coke,2021-01-10 07:23:11,5.48
8138,283,Beer,2021-12-04 20:13:38,2.24
8139,454,Tonic,2021-04-15 11:13:10,4.98
8140,82,Nachos,2021-04-10 22:55:04,2.2
8141,851,Popcorn,2021-01-10 12:02:42,5.17
8142,69,Nachos,2021-10-18 21:03:52,4.38
8143,904,Whiskey,2021-06-02 23:05:53,5.25
8144,852,Whiskey,2021-09-16 20:50:29,2.2
8145,967,Beer,2021-04-01 00:59:59,4.05
8146,667,Chips,2021-01-09 19:32:35,3.51
8147,123,Gin,2021-04-03 12:45:41,0.75
8148,266,Pizza,2021-12-08 06:23:41,2.88
8149,744,Burger,2021-07-12 16:21:46,0.89
8150,724,Beer,2021-11-01 09:18:57,5.14
8151,426,Beer,2021-09-30 00:46:32,5.36
8152,577,Pizza,2021-12-25 00:54:20,4.8
8153,137,Coke,2021-10-11 01:00:48,3.2
8154,459,Burger,2021-11-05 11:52:13,0.82
8155,970,Burger,2021-12-24 21:42:10,1.37
8156,184,Popcorn,2021-04-15 22:20:03,1.14
8157,995,Burger,2021-03-25 19:58:47,3.74
8158,689,Beer,2021-12-12 06:19:11,4.49
8159,185,Fries,2021-01-13 17:30:03,2.13
8160,875,Popcorn,2021-10-18 05:29:25,2.96
8161,429,Beer,2021-03-28 19:41:26,0.72
8162,943,Fries,2021-02-18 00:35:49,2.12
8163,985,Guacamole,2021-08-25 06:05:03,0.75
8164,715,Pizza,2021-08-19 11:48:12,4.57
8165,617,Fries,2021-02-24 18:12:21,2.4
8166,353,Gin,2021-09-18 11:15:56,1.93
8167,144,Fries,2021-01-17 09:52:13,1.47
8168,898,Chips,2021-02-15 18:27:13,5.46
8169,122,Burger,2021-11-24 05:10:10,4.2
8170,143,Popcorn,2021-11-01 20:50:38,1.43
8171,620,Beer,2021-01-03 19:41:46,3.87
8172,50,Pizza,2021-02-28 23:24:05,4.01
8173,91,Chips,2021-01-04 13:09:08,2.81
8174,985,Tonic,2021-05-19 11:04:41,3.36
8175,605,Popcorn,2021-09-02 07:42:24,1.22
8176,768,Gin,2021-10-12 05:50:59,4.7
8177,867,Coke,2021-08-10 10:54:14,5.19
8178,884,Gin,2021-06-19 05:18:20,1.53
8179,41,Gin,2021-03-18 00:40:33,4.53
8180,838,Tonic,2021-03-17 01:23:44,1.46
8181,168,Nachos,2021-11-08 20:14:04,2.85
8182,97,Coke,2021-12-29 04:29:23,2.69
8183,614,Pizza,2021-11-24 04:13:48,2.3
8184,928,Fries,2021-04-16 11:50:38,2.42
8185,627,Tonic,2021-12-13 19:52:01,4.28
8186,940,Gin,2021-11-28 15:25:12,1.07
8187,886,Fries,2021-10-22 07:10:31,2.91
8188,966,Whiskey,2021-12-16 01:30:47,0.74
8189,539,Chips,2021-01-28 23:16:25,3.09
8190,676,Tonic,2021-04-20 21:18:26,1.15
8191,584,Nachos,2021-02-10 20:31:06,4.71
8192,23,Burger,2021-03-17 19:54:09,1.57
8193,201,Beer,2021-04-10 10:45:43,4.44
8194,742,Fries,2021-12-28 03:21:53,1.58
8195,206,Guacamole,2021-10-22 06:32:45,4.75
8196,597,Popcorn,2021-11-07 13:25:08,3.52
8197,850,Whiskey,2021-07-13 23:44:32,4.57
8198,302,Nachos,2021-08-06 18:12:49,3.34
8199,154,Chips,2021-03-12 19:11:47,1.28
8200,422,Popcorn,2021-06-05 02:06:20,4.49
8201,505,Beer,2021-05-02 10:57:39,4.49
8202,178,Pizza,2021-01-19 04:56:40,1.14
8203,348,Chips,2021-12-17 05:25:07,0.8
8204,907,Nachos,2021-10-29 21:35:14,1.4
8205,512,Pizza,2021-10-10 08:07:58,3.74
8206,622,Nachos,2021-09-27 12:15:24,0.5
8207,310,Coke,2021-12-17 00:07:01,4.36
8208,201,Chips,2021-05-26 03:07:00,2.99
8209,874,Coke,2021-08-07 11:33:21,4.81
8210,50,Coke,2021-02-03 01:29:57,1.19
8211,65,Chips,2021-06-20 22:31:37,2.83
8212,829,Fries,2021-02-01 09:28:06,2.13
8213,981,Tonic,2021-06-27 18:49:05,4.49
8214,601,Tonic,2021-08-22 13:37:01,2.15
8215,127,Popcorn,2021-01-06 21:05:26,3.14
8216,424,Tonic,2021-01-15 21:09:32,2.69
8217,943,Coke,2021-04-25 04:26:35,4.0
8218,667,Burger,2021-11-27 15:02:07,3.39
8219,644,Popcorn,2021-11-04 16:30:51,5.42
8220,72,Pizza,2021-07-19 18:04:28,3.45
8221,631,Chips,2021-09-01 09:27:42,0.65
8222,193,Tonic,2021-02-06 23:11:27,2.06
8223,666,Popcorn,2021-08-06 15:46:02,1.43
8224,371,Coke,2021-05-04 23:13:34,0.62
8225,142,Burger,2021-07-27 02:42:43,1.18
8226,894,Whiskey,2021-01-09 11:40:20,1.14
8227,904,Guacamole,2021-11-02 09:04:29,2.36
8228,974,Beer,2021-11-07 12:33:55,2.42
8229,418,Beer,2021-05-09 03:45:11,4.42
8230,75,Tonic,2021-01-02 15:00:55,4.11
8231,722,Whiskey,2021-11-06 10:06:30,3.55
8232,252,Guacamole,2021-10-28 16:04:09,1.89
8233,19,Guacamole,2021-03-05 15:12:24,4.65
8234,660,Beer,2021-08-30 12:36:40,0.79
8235,399,Popcorn,2021-02-23 00:48:23,3.37
8236,958,Gin,2021-02-21 03:57:09,0.88
8237,645,Whiskey,2021-09-28 06:27:38,3.6
8238,486,Coke,2021-09-09 06:46:33,1.56
8239,144,Pizza,2021-10-23 00:23:50,5.0
8240,604,Nachos,2021-06-16 19:13:37,4.53
8241,474,Coke,2021-12-12 11:24:22,4.4
8242,548,Fries,2021-04-12 00:33:55,4.58
8243,961,Pizza,2021-09-28 00:18:01,4.63
8244,777,Beer,2021-11-27 13:43:59,4.3
8245,408,Beer,2021-05-29 02:47:58,3.44
8246,20,Chips,2021-03-02 10:57:01,1.04
8247,107,Beer,2021-05-12 20:10:05,4.9
8248,330,Burger,2021-05-24 08:38:01,3.69
8249,246,Fries,2021-02-24 09:54:20,2.27
8250,131,Beer,2021-06-30 11:11:00,1.92
8251,754,Pizza,2021-09-30 03:29:33,2.35
8252,737,Chips,2021-05-01 12:43:27,4.51
8253,417,Gin,2021-10-20 14:42:16,2.58
8254,139,Nachos,2021-05-31 02:04:45,3.21
8255,44,Fries,2021-05-10 12:20:41,2.02
8256,228,Fries,2021-08-07 20:52:04,4.64
8257,819,Tonic,2021-12-25 16:20:32,0.95
8258,970,Chips,2021-07-03 09:02:14,3.6
8259,859,Beer,2021-11-05 12:14:48,0.55
8260,43,Guacamole,2021-03-29 15:55:28,1.95
8261,493,Chips,2021-11-01 11:08:50,0.9
8262,107,Chips,2021-10-11 08:36:49,2.94
8263,162,Beer,2021-04-18 10:43:04,3.85
8264,723,Beer,2021-03-13 04:58:44,5.01
8265,414,Burger,2021-01-29 03:13:04,1.0
8266,316,Chips,2021-04-07 07:17:08,0.71
8267,26,Nachos,2021-12-25 09:42:02,1.91
8268,473,Chips,2021-01-25 11:39:30,2.46
8269,370,Gin,2021-11-14 19:32:25,1.5
8270,804,Fries,2021-11-25 17:52:22,0.65
8271,752,Burger,2021-05-09 22:53:31,2.48
8272,699,Chips,2021-04-24 21:14:03,0.99
8273,581,Nachos,2021-10-20 03:22:44,0.57
8274,900,Popcorn,2021-06-28 07:52:45,0.73
8275,717,Gin,2021-01-02 05:30:50,4.69
8276,147,Pizza,2021-02-22 19:13:24,0.51
8277,383,Coke,2021-06-02 09:46:16,4.21
8278,724,Coke,2021-02-08 13:12:11,1.04
8279,782,Whiskey,2021-08-18 15:45:47,1.84
8280,404,Popcorn,2021-09-19 04:26:15,2.75
8281,925,Pizza,2021-12-14 06:56:53,1.7
8282,199,Coke,2021-03-08 08:30:55,5.4
8283,84,Guacamole,2021-05-09 17:02:39,1.72
8284,882,Gin,2021-02-27 13:06:17,2.34
8285,979,Fries,2021-09-07 02:43:04,3.26
8286,795,Popcorn,2021-08-05 04:31:46,0.67
8287,111,Guacamole,2021-05-03 21:07:58,3.8
8288,473,Gin,2021-11-23 11:49:07,4.07
8289,391,Nachos,2021-02-11 02:35:41,1.09
8290,56,Gin,2021-07-17 07:58:43,4.08
8291,179,Popcorn,2021-04-28 13:54:21,1.75
8292,125,Beer,2021-04-08 09:38:31,0.65
8293,817,Popcorn,2021-06-09 19:27:12,3.28
8294,313,Beer,2021-06-02 19:34:18,1.4
8295,143,Whiskey,2021-05-02 22:04:55,5.46
8296,419,Fries,2021-06-08 01:04:38,1.93
8297,200,Nachos,2021-10-17 00:17:30,2.12
8298,653,Pizza,2021-09-14 08:24:48,2.66
8299,788,Burger,2021-09-18 06:42:07,5.26
8300,234,Chips,2021-01-27 00:59:22,2.64
8301,104,Popcorn,2021-06-18 18:02:31,0.79
8302,199,Popcorn,2021-12-22 03:38:25,1.01
8303,95,Guacamole,2021-01-11 04:14:23,2.78
8304,282,Nachos,2021-01-06 10:53:00,3.53
8305,404,Tonic,2021-10-04 00:45:40,1.79
8306,666,Burger,2021-06-02 14:22:51,3.25
8307,667,Whiskey,2021-06-24 01:21:15,4.51
8308,794,Fries,2021-06-28 17:52:04,0.76
8309,845,Chips,2021-12-21 13:47:31,0.94
8310,949,Guacamole,2021-04-10 01:03:44,2.47
8311,302,Pizza,2021-12-04 17:04:13,3.34
8312,69,Pizza,2021-07-18 11:21:20,3.1
8313,731,Beer,2021-10-25 04:32:35,1.51
8314,65,Chips,2021-07-21 12:01:37,4.96
8315,122,Gin,2021-09-08 12:48:49,3.16
8316,388,Fries,2021-03-16 13:06:45,4.37
8317,499,Nachos,2021-12-02 13:28:33,5.05
8318,36,Popcorn,2021-08-30 01:18:37,5.07
8319,801,Pizza,2021-03-10 20:14:30,0.85
8320,132,Burger,2021-12-26 12:43:25,4.22
8321,423,Guacamole,2021-04-07 05:38:25,2.58
8322,197,Coke,2021-01-25 06:41:56,2.72
8323,235,Coke,2021-06-17 13:34:31,2.68
8324,810,Burger,2021-03-16 07:10:09,3.87
8325,50,Burger,2021-02-27 04:41:20,4.0
8326,497,Chips,2021-05-14 07:46:12,2.1
8327,109,Coke,2021-03-16 01:25:23,4.54
8328,253,Burger,2021-06-13 10:49:25,1.72
8329,230,Pizza,2021-12-24 22:41:40,4.77
8330,530,Pizza,2021-08-17 22:02:12,3.99
8331,829,Whiskey,2021-07-28 23:43:18,3.03
8332,199,Chips,2021-08-18 23:08:15,1.74
8333,598,Chips,2021-07-03 21:42:49,2.8
8334,900,Tonic,2021-08-02 22:38:36,3.79
8335,565,Chips,2021-07-18 20:17:48,2.93
8336,605,Pizza,2021-02-27 17:05:16,3.93
8337,728,Tonic,2021-03-16 21:48:18,1.05
8338,438,Beer,2021-05-09 04:19:10,2.86
8339,450,Whiskey,2021-09-22 07:55:02,4.42
8340,399,Chips,2021-05-09 23:40:11,4.7
8341,121,Burger,2021-02-28 08:03:15,2.31
8342,865,Tonic,2021-03-31 07:13:02,2.24
8343,76,Tonic,2021-02-05 12:56:55,4.79
8344,539,Burger,2021-07-23 03:13:35,4.02
8345,643,Popcorn,2021-11-19 19:32:58,1.52
8346,373,Popcorn,2021-05-05 00:21:45,2.29
8347,780,Whiskey,2021-05-05 15:33:51,2.53
8348,154,Chips,2021-03-02 18:59:00,0.51
8349,801,Gin,2021-07-10 05:44:09,2.2
8350,674,Tonic,2021-09-12 05:56:46,3.28
8351,740,Tonic,2021-09-17 15:13:29,4.52
8352,747,Coke,2021-04-08 09:35:03,3.59
8353,198,Chips,2021-06-28 11:45:53,1.57
8354,753,Popcorn,2021-02-03 13:21:20,4.7
8355,930,Gin,2021-02-11 18:32:41,3.11
8356,999,Nachos,2021-03-12 01:53:18,2.54
8357,338,Gin,2021-09-04 09:40:45,5.41
8358,909,Coke,2021-06-14 10:21:18,5.28
8359,597,Nachos,2021-12-14 02:59:28,0.71
8360,266,Chips,2021-03-26 18:07:12,1.53
8361,622,Beer,2021-10-10 02:09:22,4.76
8362,263,Nachos,2021-11-01 21:36:39,0.86
8363,20,Tonic,2021-11-27 16:18:29,0.84
8364,34,Tonic,2021-11-12 16:52:52,4.71
8365,694,Chips,2021-03-19 00:03:50,2.71
8366,31,Guacamole,2021-05-09 00:06:57,2.28
8367,323,Beer,2021-11-30 23:09:26,5.41
8368,224,Beer,2021-06-19 20:21:49,0.82
8369,640,Guacamole,2021-10-13 17:14:05,1.29
8370,684,Coke,2021-02-24 08:38:20,4.46
8371,31,Pizza,2021-08-06 18:48:31,4.4
8372,625,Chips,2021-11-04 11:56:59,2.43
8373,974,Beer,2021-12-24 11:24:47,1.68
8374,126,Nachos,2021-09-11 00:07:40,3.33
8375,847,Beer,2021-10-04 09:10:21,0.57
8376,722,Gin,2021-04-19 09:07:17,4.41
8377,515,Popcorn,2021-01-23 15:46:57,4.58
8378,841,Gin,2021-12-10 14:28:55,2.73
8379,957,Coke,2021-01-31 22:52:25,3.55
8380,489,Pizza,2021-04-16 18:43:05,1.97
8381,857,Whiskey,2021-09-11 02:19:15,4.26
8382,799,Tonic,2021-02-24 00:28:46,4.0
8383,867,Beer,2021-03-03 02:38:59,1.62
8384,319,Tonic,2021-05-17 18:54:21,3.14
8385,898,Beer,2021-10-28 04:05:50,3.99
8386,63,Whiskey,2021-08-08 12:49:34,2.89
8387,926,Popcorn,2021-12-23 22:15:57,2.94
8388,405,Pizza,2021-07-09 14:13:54,4.65
8389,727,Nachos,2021-01-14 21:46:09,2.75
8390,515,Fries,2021-04-21 10:02:25,3.73
8391,995,Gin,2021-10-04 05:22:24,3.33
8392,5,Coke,2021-09-09 21:48:20,3.24
8393,960,Gin,2021-05-06 22:35:50,3.91
8394,282,Gin,2021-10-13 16:16:42,0.96
8395,898,Whiskey,2021-04-22 08:50:52,3.2
8396,857,Guacamole,2021-05-23 11:15:58,4.33
8397,439,Chips,2021-02-25 17:58:38,2.18
8398,448,Guacamole,2021-03-11 17:03:47,1.32
8399,914,Popcorn,2021-11-04 20:49:38,1.47
8400,279,Guacamole,2021-02-19 07:25:22,2.81
8401,204,Chips,2021-08-17 09:30:20,1.03
8402,258,Popcorn,2021-10-03 20:48:55,1.22
8403,983,Fries,2021-07-21 21:01:40,3.08
8404,48,Coke,2021-08-12 02:40:47,2.72
8405,646,Pizza,2021-03-09 10:04:55,2.19
8406,407,Fries,2021-10-05 02:41:07,2.05
8407,379,Whiskey,2021-08-21 09:43:47,4.94
8408,253,Chips,2021-07-11 08:36:14,4.97
8409,581,Fries,2021-06-20 23:44:59,4.1
8410,733,Popcorn,2021-05-08 11:10:26,1.7
8411,165,Gin,2021-09-26 12:13:02,3.7
8412,490,Guacamole,2021-04-26 16:17:28,3.79
8413,675,Guacamole,2021-07-11 16:55:38,1.15
8414,288,Guacamole,2021-09-09 02:33:14,4.51
8415,176,Pizza,2021-10-28 04:44:06,5.1
8416,45,Popcorn,2021-12-23 20:24:34,2.02
8417,960,Beer,2021-05-10 13:11:29,3.73
8418,368,Beer,2021-09-30 19:23:44,3.3
8419,323,Gin,2021-11-20 08:04:30,3.08
8420,522,Beer,2021-05-02 14:06:28,2.96
8421,650,Tonic,2021-07-24 11:30:38,4.5
8422,384,Beer,2021-12-20 16:58:48,5.25
8423,969,Guacamole,2021-06-05 23:42:31,1.57
8424,339,Chips,2021-09-07 08:23:28,1.96
8425,829,Nachos,2021-09-14 16:40:49,2.67
8426,161,Coke,2021-05-05 05:57:58,2.92
8427,211,Coke,2021-06-10 17:41:37,0.95
8428,148,Burger,2021-09-24 03:59:00,2.81
8429,413,Gin,2021-09-01 01:18:44,0.66
8430,827,Popcorn,2021-01-04 14:17:08,1.81
8431,163,Nachos,2021-10-04 07:15:08,3.96
8432,503,Chips,2021-11-28 21:04:34,5.11
8433,980,Popcorn,2021-08-19 17:09:40,1.33
8434,352,Beer,2021-01-13 22:11:33,1.12
8435,414,Guacamole,2021-07-12 09:11:04,1.92
8436,890,Coke,2021-08-09 11:52:53,3.02
8437,466,Tonic,2021-06-06 22:25:25,2.3
8438,623,Nachos,2021-03-24 22:19:39,2.11
8439,947,Tonic,2021-01-16 17:31:09,2.58
8440,763,Nachos,2021-01-14 23:18:07,5.3
8441,40,Popcorn,2021-09-30 18:44:24,5.01
8442,975,Pizza,2021-05-13 05:19:53,1.28
8443,4,Whiskey,2021-01-09 13:28:24,1.65
8444,652,Gin,2021-09-08 18:27:32,4.89
8445,785,Burger,2021-04-21 18:37:15,1.58
8446,680,Whiskey,2021-05-20 03:05:11,1.64
8447,552,Popcorn,2021-07-26 23:59:50,2.43
8448,232,Popcorn,2021-08-18 07:54:45,2.94
8449,23,Tonic,2021-08-13 14:15:46,1.25
8450,114,Chips,2021-08-14 00:20:17,1.75
8451,172,Beer,2021-01-06 20:02:35,4.03
8452,531,Popcorn,2021-11-14 23:22:15,4.19
8453,399,Guacamole,2021-10-22 14:19:59,5.15
8454,663,Popcorn,2021-05-25 11:12:19,4.34
8455,685,Beer,2021-03-19 14:11:52,3.89
8456,599,Popcorn,2021-09-28 06:13:49,1.62
8457,852,Guacamole,2021-11-26 09:41:21,0.53
8458,533,Fries,2021-08-14 16:38:13,1.56
8459,323,Beer,2021-07-14 07:19:18,2.25
8460,740,Guacamole,2021-11-06 03:41:43,2.9
8461,119,Popcorn,2021-10-05 01:00:08,2.3
8462,164,Popcorn,2021-10-10 12:30:32,3.73
8463,551,Nachos,2021-08-10 23:43:24,2.68
8464,28,Nachos,2021-04-10 04:45:41,2.06
8465,958,Tonic,2021-06-22 13:13:43,2.57
8466,164,Beer,2021-05-29 23:29:20,3.06
8467,24,Popcorn,2021-12-25 06:35:11,3.16
8468,313,Popcorn,2021-02-16 02:54:34,4.54
8469,808,Nachos,2021-08-14 09:08:35,1.34
8470,671,Guacamole,2021-04-24 02:29:04,2.25
8471,494,Gin,2021-03-03 18:38:46,5.21
8472,436,Beer,2021-07-06 03:50:24,2.76
8473,151,Nachos,2021-07-28 01:25:32,2.43
8474,326,Guacamole,2021-12-29 14:53:23,1.4
8475,533,Popcorn,2021-09-03 19:17:11,0.95
8476,831,Guacamole,2021-11-03 20:25:21,1.7
8477,123,Pizza,2021-03-02 18:03:02,3.5
8478,564,Chips,2021-03-08 23:38:18,3.6
8479,871,Gin,2021-01-26 09:44:45,1.83
8480,234,Guacamole,2021-10-23 18:45:02,2.42
8481,983,Guacamole,2021-09-05 10:13:21,2.25
8482,720,Guacamole,2021-05-16 22:05:28,1.93
8483,315,Nachos,2021-11-15 01:12:27,4.96
